Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7
-3.304494673796967,1.5931903075904892,-1.2158982543031622,-0.39549826471358235,-0.7415866355873834,1.742904523420175,-0.20436062168631608
-2.837338442897962,1.6625689301191122,-1.3584504910581134,-0.40065628601080355,-0.9683923575942793,1.500234761570194,-0.7358399013185553
-2.8717744967089516,1.6872428415549268,-0.8081049314618338,0.2758702001229976,-0.9371371154216255,1.4514929567007766,-0.881061413975136
-3.482346295930294,1.6194562520172788,-0.28675457294734596,0.6783364073064175,-0.5860972917729926,2.074229329137243,0.9180907008926658
-2.2522671864577384,1.7854834671607063,-0.9671784078860408,0.5577263679728208,-1.5589747399249552,1.2910876744353212,-0.17739742117244026
-2.1666287684592236,1.7980543734386392,-1.0189721838613408,0.6308593940485623,-1.7361250258724863,1.0118713380425588,-0.8863234157018594
-2.1224060221866337,1.8284131112647568,-0.5543194346612609,1.1447304971926369,-1.6491232690410687,1.0190779566916777,-0.9455607628801113
-3.012913230388576,1.7339207188506924,0.32969151854118706,2.025102938217684,-1.3329632045359538,1.8955016664672564,2.102472064901019
-3.057700614508631,1.6884787141856552,-0.05673034735407994,0.4365723612124104,0.050401810338114215,1.9599370337501536,-0.9699013355372419
-0.23984914650418432,2.0776075870080764,-1.3201668748881026,-0.6808600349732773,-0.6264340694885264,1.7467238980999742,-0.8025933640805768
0.14005587951876702,2.1464910853943517,-1.2722155499998695,-0.35540395878717024,-0.9589146484524256,1.5310854628572241,-0.93787595748741
-0.012057994893537831,2.1448962234795643,-0.8735975031518627,0.17298846974611576,-0.9844334184966343,1.477966033416383,-0.9782564290529044
-0.39267784979527576,2.1207915003677837,-0.22878675251282327,1.006095994808928,-0.9992138050432956,1.7148324532593087,0.19601527593745513
3.33909202780236,2.6930157878510554,-1.0268965833233292,0.10141711642051558,-1.181912223491518,1.7636406927964954,0.09191404451230485
3.3797478624495345,2.723234084803372,-0.6566806272578435,0.8888943247508899,-1.5898938994304597,1.4202998230725128,-0.2103532009539491
3.286772177447393,2.7292904461349834,-0.26662009400403897,1.4861183397706101,-1.7291881635418134,1.1142371194968537,-0.9607618046360417
2.8306839160550337,2.698403688490028,0.5419302956004808,2.49737636886997,-1.7192059826484256,1.0062928473723545,-1.1229994982766283
-2.629632812703317,-2.3038374742408223,0.31456604251563675,-1.53513828499303,-0.5079307063941872,-0.25621043721965403,0.3397983372928461
