Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8
-2.200493413995072,-3.8330974346236935,0.2590781649775478,0.341816008384558,-1.6677933457727134,0.23468017599664945,1.8146886378492963,-0.24574798688947835
-2.549263880561312,-2.06845530177998,-0.9408150292566017,-0.16323604604629646,-2.382967245983939,-0.1693364411452752,0.2901811360728746,-0.06306641580158298
-2.552133639190979,-1.8863569085713852,-1.8508165639104124,0.31509035977646827,-1.9592290769653822,-0.26516488864779064,-0.6182880353056222,-0.07073348347432647
-2.1438254649202273,-3.51089655783706,-2.7496815966644146,1.4842427417602075,-0.6871988150720769,0.2931999608481452,2.6838542022075482,-0.14829873011527958
-2.2243587987066133,-3.233539543866359,-2.157528473582226,1.4488023775979493,-0.8610753001041125,0.01901380446132096,-0.2649095483614514,-0.25123721981801495
-2.887881533730026,-1.0080221510556768,2.416011947951282,1.069451617131145,-1.1418430858284596,0.20469381563648376,-0.8683088050765259,-0.24888914804326673
-2.9915843884254474,-0.3644019945662975,1.5072723763313087,0.5505617469632536,-1.7081822009230232,0.10831126965106916,-0.3326269297049187,-0.1996063782964795
-3.059203990899473,0.17762950784128106,0.2660291636347879,0.21914973223800255,-2.113754125381138,-0.020188468976755136,-0.1097903941422992,-0.1043713643954129
-3.0590391480668107,0.2978993239793323,-0.5020544200249084,0.416731751689173,-1.932809861984093,-0.09857136789079927,-0.561282168921187,-0.10657228097300843
-2.9489886350964953,-0.009193931317833342,-1.6140834021937056,0.6805701952746513,-1.635558159699396,-0.012847461043480394,0.41709731884041784,-0.10206668462289213
-2.764154405687329,-0.7937958846435577,-1.7534534446616257,1.7039897841208989,-0.6000601769336487,0.02373518924893932,-0.7493120066083145,-0.1998354942019235
-2.458475447928401,-2.121380134751096,-1.6743612554063314,2.717276197396206,0.4071061000205381,0.31570922944546476,-0.41055819602689003,-0.39399734698787336
-2.7147819040931203,-0.9101745415322543,-2.213056252917875,2.0216232999065484,-0.3465550543678355,0.07919118854166225,-0.589401319018478,-0.23105194589125297
-2.6335244151242763,-2.099108485249572,2.931377899831164,3.8517548244948054,1.7834378188405005,0.7616986516564357,-1.4058837327507323,-0.6065666654758259
-3.350801438317035,1.2036257002992485,3.0411388698365864,2.072861619980793,-0.106881297687063,0.7172190356322734,0.9820372529350647,-0.30361857626747657
-3.677895520027183,2.777740873803525,2.5155339877748846,1.0272019924786269,-1.2913123970503368,0.41464446652307385,0.5134644001619878,-0.18276807209150991
-3.5143257124691663,2.130985879072755,2.081410550335516,1.540755001738178,-0.7098480553417654,0.5902323884498089,1.250882312437188,-0.23865936987183942
-3.7820743077985903,3.595727267539874,0.35116582467158985,0.2436882285379444,-2.102772993848485,0.13782918118585769,0.7476909512308377,-0.0333481246322599
-3.7552098954776114,3.590253378520096,-0.31526554692651715,0.6415926092367585,-1.71586711954618,0.08832363910633295,0.290637142369178,-0.02386908311180466
-3.5885042025888954,3.2552745122364564,-2.6311527730233712,1.4865687843311914,-0.9683308663014443,-0.07693505215448872,-0.8033320999951874,-0.03143756357570916
-2.7788420985118556,-0.46083902091513174,-1.66547769408736,3.9866495760325065,1.6967311286511013,0.7112980608122448,0.37372280063332625,-0.49595548355781416
-2.9909352301577914,0.6274459016156975,-2.6434899257000075,3.4881223175387213,1.1023599280215064,0.4357324374976447,-0.21354716400075777,-0.37148620070906363
1.8605413844206826,-4.052948605944521,1.6240713115726937,1.0060261486237398,-0.41426395114235826,0.7206547295425758,-0.4832796240255362,0.15058672788996988
1.628899454898598,-3.0103357509135535,1.5598740067190944,0.20504699929837308,-1.2614546494986048,0.6050255195043894,-0.19408388700874976,0.22838385990872198
1.5099845794752318,-2.4358085497913042,1.4177197897639573,-0.06704213663067361,-1.5764760621460352,0.5077730650867547,-0.46485857154376065,0.27027491052366354
1.4946371029084697,-2.227869922365072,0.6418306511786004,-0.3850575962720595,-1.8802896932420123,0.433228567418777,-0.1985432518406565,0.28780827236235096
1.3372797546883295,-1.2518695059055804,-0.82732500323372,-0.5237976776300154,-2.138505780896654,0.3259684801115903,0.1937468135603872,0.41210201990135514
1.3021451869602203,-1.0202658123592143,-1.29289396312486,-0.6655381868290575,-2.327595699917954,0.1746079526724724,-0.5110231348958082,0.448083663964545
1.3344099960586628,-1.0697711126969858,-1.7373265378875309,-0.04547127180725077,-1.7147676118780968,0.23014003260907495,-0.7147223578181096,0.4044349522286116
1.7427181703294137,-2.6943107619626603,-2.6361915706415333,1.123681110176488,-0.442737349984792,0.7885048821050107,2.587419879695061,0.3268697055876586
1.6621848365430278,-2.4169537479919594,-2.0440384475593447,1.0882407460142303,-0.6166138350168273,0.5143187257181866,-0.36134387087393893,0.22393121588492326
1.2321671414948314,-1.2676013566464988,2.6560778391624753,1.4175537753451242,-0.10107082907070968,0.889212306936658,-0.6573455891299933,0.12400465701229804
0.9986621015196154,-0.19143635518127736,2.5295019739741638,0.7088899855474259,-0.8973816207411741,0.6999987368933495,-0.9647431275890134,0.22627928765967142
0.8949592468241957,0.45218380130810176,1.6207624023541902,0.19000011537953482,-1.4637207358357378,0.6036161909079347,-0.42906125221740626,0.27556205740645867
0.8275044871828303,1.1144851198537316,-0.3885643940020269,0.05617012010545396,-1.6883483968968076,0.39673355336606647,-0.6577164914336745,0.3685961547299298
1.1223892295623135,0.02278991123084197,-1.6399634186387442,1.3434281525371796,-0.3555987118463635,0.519040110505805,-0.8457463291208019,0.2753329415010147
1.4280681873212406,-1.3047943388766967,-1.56087122938345,2.3567145658124877,0.6515675651078235,0.8110141507023305,-0.5069925185393775,0.08117108871506477
1.1717617311565212,-0.09358874565785487,-2.0995662268949937,1.6610616683228296,-0.1020935892805501,0.5744961097985276,-0.6858356415309655,0.24411648981168527
0.5357421969326069,2.0202114961736486,3.1546288958594677,1.712299988397074,0.1375801674002223,1.2125239568891388,0.8856029304225773,0.1715498594354615
0.2086481152224589,3.594326669677925,2.629024013797766,0.6666403608949079,-1.0468509319630515,0.9099493877799393,0.4170300776495004,0.29240036361142835
0.37221792278047494,2.947571674947154,2.194900576358398,1.1801933701544591,-0.46538659025448037,1.0855373097066743,1.1544479899247004,0.23650906583109868
0.1044693274510512,4.412313063414274,0.4646558506944716,-0.11687340304577457,-1.8583115287612002,0.6331341024427233,0.6512566287183502,0.4418203110706784
0.13133373977203078,4.406839174394496,-0.2017755209036355,0.28103097765303964,-1.4714056544588947,0.5836285603631983,0.19420281985669047,0.4512993525911335
0.2980394326607465,4.071860308110857,-2.5176627470004904,1.1260071527474722,-0.723869401214159,0.4183698691023768,-0.8997664225076751,0.4437308721272289
1.107701536737785,0.3557467749592676,-1.5519876680644784,3.6260879444487877,1.9411925937383867,1.2066029820691107,0.27728847812083873,-0.020787047854875965
0.8761179802398567,1.5350927984262994,-2.4452835716326193,2.9766366513296805,1.1894703493196763,1.0023342175171381,0.4064448880132975,0.10588941310686728
0.8956084050918491,1.4440316974900964,-2.529999899677126,3.1275606859550025,1.3468213931087918,0.9310373587545101,-0.30998148651324536,0.10368223499387444
5.05728602952421,-3.3195343818060037,1.8496475494991282,0.5262113208933371,0.3322530169916625,-1.2264417885849308,-0.26711600498259563,-0.654554709024753
4.825644100002126,-2.2769215267750362,1.785450244645529,-0.27476782843202957,-0.5149376813645836,-1.3420709986231172,0.022079732034191033,-0.576757577006001
4.70672922457876,-1.7023943256527876,1.643296027690392,-0.5468569643610763,-0.8299590940120146,-1.439323453040752,-0.24869495250081997,-0.5348665263910592
4.691381748011997,-1.4944556982265544,0.867406889105035,-0.8648724240024622,-1.1337727251079919,-1.5138679507087305,0.01762036720228424,-0.5173331645523719
4.882794866358098,-2.283097414610777,0.5981444289268639,-0.49856045092956375,-0.6768149125514075,-1.217111420873992,1.9344179343797494,-0.575720988101263
4.534024399791858,-0.518455281767063,-0.6017487653072854,-1.0036125053604181,-1.3919888127626325,-1.6211280380159165,0.4099104326033277,-0.3930394170133677
4.531154641162191,-0.33635688855846824,-1.5117502999610963,-0.5252860995376536,-0.9682506437440762,-1.7169564855184318,-0.498558738775169,-0.40070648468611114
4.9394628154329405,-1.960896537824143,-2.410615332715099,0.6438662824460856,0.3037796181492293,-1.1585916360224964,2.8035834987380013,-0.47827173132706446
4.8589294816465545,-1.6835395238534427,-1.8184622096329095,0.6084259182838272,0.12990313311719368,-1.4327777924093203,-0.14518025183099814,-0.5812102210297997
4.42891178659836,-0.5341871325079813,2.88165407708891,0.9377389476147213,0.645446139063311,-1.057884211190849,-0.4411819700870525,-0.6811367799024247
4.195406746623142,0.54197786895724,2.7550782119005985,0.2290751578170232,-0.1508646526071534,-1.2470977812341577,-0.7485795085460727,-0.5788621492550514
4.0917038919277235,1.1855980254466192,1.8463386402806248,-0.28981471235086786,-0.7172037677017169,-1.343480327219572,-0.21289763317446556,-0.5295793795082644
4.024084289453698,1.7276295278541973,0.6050954275841042,-0.6212267270761191,-1.1227756921598326,-1.471980065847396,0.009938902388153974,-0.4343443656071978
4.024249132286358,1.8478993439922489,-0.16298815607559233,-0.42364470762494877,-0.9418314287627864,-1.5503629647614405,-0.4415528723907339,-0.4365452821847932
4.31913387466584,0.756204135369359,-1.4143871807123094,0.8636133248067771,0.3909182562876574,-1.4280564076217017,-0.6295827100778614,-0.5298084954137082
4.624812832424769,-0.5713801147381795,-1.3352949914570154,1.876899738082085,1.3980845332418441,-1.1360823674251763,-0.29082889949643687,-0.7239703481996581
4.368506376260048,0.6398254784806622,-1.8739899889685592,1.1812468405924266,0.6444233788534707,-1.3726004083289791,-0.4696720224880248,-0.5610249471030374
4.449763865228893,-0.5491084652366552,3.2704441637804806,3.011378365180684,2.7744162520618065,-0.6900929452142053,-1.2861544362202793,-0.9365396666876108
3.732486842036133,2.753625720312166,3.3802051337859025,1.232485160666671,0.8840971355342433,-0.734572561238368,1.1017665494655178,-0.6335915774792612
3.4053927603259857,4.327740893816441,2.8546002517242,0.18682553316450515,-0.3003339638290306,-1.0371471303475674,0.6331936966924411,-0.5127410733032943
3.5689625678840025,3.6809858990856714,2.4204768142848327,0.7003785424240563,0.2811303778795404,-0.8615592084208322,1.370611608967641,-0.5686323710836242
3.3012139725545784,5.1457272875527895,0.6902320886209061,-0.5966882307761773,-1.111794560627179,-1.3139624156847833,0.8674202477612908,-0.3633211258440445
3.328078384875557,5.140253398533012,0.02380071702279886,-0.1987838500773632,-0.7248886863248737,-1.3634679577643085,0.41036643889963104,-0.35384208432358943
3.353400822389737,5.203082108475387,-1.0308472470942611,0.05742169123976525,-0.5268357278317459,-1.5164872359347157,-0.5226925700050868,-0.3370948599855174
3.494784077764274,4.805274532249374,-2.2920865090740556,0.6461923250170691,0.02264756691986183,-1.5287266490251303,-0.6836028034647342,-0.3614105647874939
4.304446181841311,1.0891609990977844,-1.3264114301380439,3.1462731167183846,2.687709561872408,-0.7404935360583965,0.4934520971637795,-0.8259284847695988
4.072862625343385,2.2685070225648167,-2.2197073337061846,2.4968218235992774,1.935987317453697,-0.9447623006103686,0.622608507056238,-0.6992520238078557
-2.7740329949560363,-3.1907220458216856,1.2110125686733975,-3.298497498751879,1.897625624515908,-0.7305804992436831,-0.38253371459470864,-0.5371687114303316
-2.7893804715227994,-2.982783418395453,0.43512343008804055,-3.616512958393264,1.593811993419931,-0.8051249969116605,-0.11621839489160443,-0.5196353495916443
-2.5979673531766987,-3.7714251347796752,0.16586096990986937,-3.2502009853203666,2.0507698059765156,-0.5083684670769224,1.8005791722858608,-0.5780231731405354
-2.946737819742939,-2.0067830019359616,-1.0340322243242799,-3.7552530397512203,1.3355959057652904,-0.9123850842188472,0.27607167050943915,-0.3953416020526401
-2.981872387471047,-1.7751793083895953,-1.4996011842154195,-3.896993548950262,1.1465059867439908,-1.0637456116579649,-0.4286982779467562,-0.35935995798945025
-2.9496075783726057,-1.8246846087273665,-1.9440337589780907,-3.2769266339284555,1.7593340747838464,-1.0082135317213625,-0.6323975008690577,-0.40300866972538346
-3.3890583276070743,-0.3027296947222793,1.4140551812636304,-3.041455246741669,2.0103809508262063,-0.6347373734225029,-0.3467363952683542,-0.5318815645475368
-3.4565130872484375,0.3595716238233506,-0.5952716150925867,-3.175285242015751,1.7857532897651358,-0.8416200109643712,-0.5753916344846225,-0.4388474672240656
-3.346462574278122,0.05247836852618497,-1.7073005972613837,-2.911446798430272,2.0830049920498337,-0.7558961041170525,0.40298785327698233,-0.4343418708739492
-3.161628344868956,-0.7321235847995389,-1.846670639729304,-1.8880272095840247,3.11850297481558,-0.7193134538246326,-0.76342147217175,-0.5321106804529806
-3.7482753774986617,1.265298000143267,2.947921674768908,-1.5191553737241306,3.611681854062166,-0.02582960744129867,0.9679277873716293,-0.6358937625185336
-4.07536945920881,2.8394131736475434,2.4223167927072065,-2.564815001226297,2.427250754698892,-0.32840417655049825,0.4993549345985524,-0.5150432583425667
-4.179548246980218,3.657399567383892,0.25794862960391185,-3.348328765166979,1.6157901579007439,-0.6052194618877144,0.7335814856674022,-0.3656233108833169
-4.152683834659238,3.651925678364114,-0.4084827419941953,-2.9504243844681652,2.002696032203049,-0.6547250039672391,0.2765276768057425,-0.3561442693628618
-4.127361397145059,3.714754388306489,-1.4631307061112555,-2.6942188431510377,2.200748990696177,-0.8077442821376467,-0.6565313320989752,-0.3393970450247898
1.511101134362124,-4.104839188022664,1.6461991722426756,-0.24439297194596796,1.1113061166905394,0.13947192118579743,-0.4541879885571361,1.5925914963694099
1.2794592048400393,-3.062226332991697,1.5820018673890763,-1.045372121271335,0.26411541833429314,0.023842711147611044,-0.16499225154034933,1.670388628388162
1.1605443294166733,-2.487699131869448,1.4398476504339393,-1.317461257200381,-0.05090599431313751,-0.07340974327002384,-0.43576693607536043,1.7122796790031036
1.145196852849911,-2.2797605044432157,0.6639585118485823,-1.6354767168417674,-0.3547196254091151,-0.14795424093800136,-0.16945161637225634,1.729813040841791
1.3366099711960107,-3.068402220827438,0.3946960516704112,-1.269164743768869,0.10223818714746953,0.14880228889673666,1.747345950805209,1.6714252172928998
0.9878395046297712,-1.3037600879837241,-0.805197142563738,-1.774216798199723,-0.6129357130637558,-0.25521432824518797,0.22283844902878733,1.8541067883807956
0.9527049369016619,-1.0721563944373578,-1.270766102454878,-1.9159573073987652,-0.8020256320850556,-0.406574855684306,-0.481931499427408,1.8900884324439848
0.9849697460001046,-1.1216616947751294,-1.715198677217549,-1.2958903923769587,-0.18919754404519937,-0.3510427757477035,-0.6856307223497095,1.8464397207080514
1.393277920270855,-2.7462013440408035,-2.6140637099715516,-0.12673801039321922,1.082832717848106,0.2073220737482324,2.6165115151634613,1.7688744740670987
1.312744586484469,-2.468844330070103,-2.0219105868893625,-0.1621783745554777,0.9089562328160705,-0.06686408263859184,-0.33225223540553883,1.6659359843643633
1.1757479503036974,-2.5999774888496043,2.5615740515778014,1.1940799082054543,2.521439566191805,0.4793473511419163,-0.7763900149853646,1.4360266160749313
0.8827268914362727,-1.3194919387246424,2.6782056998324575,0.16713465477541647,1.4244992387621875,0.3080294985798795,-0.6282539536615932,1.566009425491738
0.6492218514610568,-0.24332693725942103,2.551629834644146,-0.5415291350222817,0.6281884470917236,0.11881592853657096,-0.9356514921206132,1.6682840561391115
0.5455189967656368,0.4002932192299582,1.6428902630241722,-1.060419005190173,0.06184933199716006,0.02243338255115637,-0.3999696167490061,1.717566825885899
0.47789939429161105,0.9423247216375366,0.40164705032765147,-1.391831019915424,-0.34372259246095554,-0.10606635607666792,-0.17713308118638652,1.8128018397869652
0.5881147500945877,0.7555012824784225,-1.478465515500842,-0.9304105568787755,0.13447337322078706,-0.09872534814339323,0.3497546317963305,1.815106519559486
0.7729489795037546,-0.02910067084730168,-1.6178355579687622,0.0930090319674721,1.1699713559865343,-0.06214269785097347,-0.8166546936524018,1.7173377099804545
1.078627937262682,-1.3566849209548404,-1.538743368713468,1.10629544524278,2.177137632940721,0.22983134234555194,-0.47790088307097744,1.5231758571945047
0.18630194687404808,1.968320914095505,3.17675675652945,0.46188086782736587,1.6631502352331204,0.6313411485323606,0.9146945658909773,1.6135546279149013
-0.14079213483609987,3.542436087599781,2.651151874467748,-0.5837787596747999,0.4787191358698461,0.328766579423161,0.4461217131179005,1.7344051320908684
0.02277767272191627,2.8956810928690104,2.21702843702838,-0.07022575041524844,1.0601834775784174,0.5043545013498961,1.1835396253931008,1.6785138343105386
-0.21810651028652803,4.354948592316352,-0.17964766023365367,-0.9693881429166681,0.054164413374003115,0.002445752006420165,0.22329445532509057,1.8933041210705737
-0.1927840727723481,4.417777302258727,-1.2342956243507137,-0.7131826015995396,0.25221737186713117,-0.1505735261639875,-0.7097645535796271,1.9100513454086456
-0.0514008173978125,4.019969726032713,-2.4955348863305082,-0.12441196782223549,0.8017006666187387,-0.16281293925440152,-0.8706747870392748,1.8857356406066688
0.7582612866792264,0.3038561928811239,-1.5298598073944965,2.3756688238790797,3.466762661571285,0.6254201737123319,0.30638011358923883,1.421217720624564
-2.4419989774004534,-4.929269659707678,1.5275891024962094,0.9295785000820401,-0.07753718377144041,-0.46547216835064786,-0.3178689403056166,-0.42388621361918555
-2.673640906922538,-3.886656804676711,1.46339179764261,0.12859935075667353,-0.9247278821276866,-0.581101378388834,-0.028673203288829798,-0.34608908160043345
-3.000395174860915,-1.8965868661223722,-1.389376172201344,-0.7419858353707571,-1.9908689325470357,-1.011518945220751,-0.3456124511758884,-0.12638927754461035
-2.9681303657624736,-1.9460921664601438,-1.8338087469640152,-0.12191892034895031,-1.378040844507179,-0.9559868652841486,-0.5493116740981898,-0.17003798928054376
-2.559822191491722,-3.5706318157258186,-2.7326737797180174,1.0472334616347885,-0.10601058261387386,-0.3976220157882127,2.752830563414981,-0.24760323592149688
-2.640355525278108,-3.293274801755117,-2.140520656635829,1.0117930974725304,-0.2798870676459093,-0.6718081721750369,-0.19593318715401908,-0.3505417256242322
-2.7773521614588805,-3.424407960534619,2.4429639818313356,2.3680513802334624,1.3325962657298247,-0.1255967383945289,-0.6400709667338451,-0.5804510939136637
-3.0703732203263057,-2.1439224104096564,2.559595630085991,1.3411061268034246,0.23565593830020798,-0.2969145909565656,-0.49193490541007345,-0.4504682844968574
-3.303878260301521,-1.0677574089444353,2.4330197648976792,0.6324423370057263,-0.5606548533702563,-0.48612816099987405,-0.7993324438690935,-0.348193653849484
-3.407581114996942,-0.42413725245505607,1.524280193277706,0.11355246683783524,-1.1269939684648198,-0.5825107069852888,-0.2636505684974864,-0.29891088410269673
-3.4752007174709676,0.11789424995252261,0.2830369805811853,-0.21785954788741602,-1.5325658929229358,-0.7110104456131131,-0.04081403293486686,-0.20367587020163022
-3.4750358746383054,0.23816406609057375,-0.4850466030785111,-0.020277528436245636,-1.3516216295258896,-0.7893933445271571,-0.49230580771375465,-0.20587678677922563
-3.36498536166799,-0.06892918920659179,-1.5970755852473082,0.2435609151492328,-1.0543699272411926,-0.7036694376798385,0.4860736800478502,-0.20137119042910936
-3.180151132258824,-0.8535311425323161,-1.7364456277152285,1.2669805039954802,-0.018871944475445736,-0.6670867873874186,-0.6803356454008822,-0.2991400000081407
-3.049521141695771,-2.15884374313833,2.948385716777562,3.4147455443693873,2.3646260512987034,0.0708766750200778,-1.3369073715433002,-0.7058711712820431
-3.7667981648885296,1.14389044241049,3.0581466867829836,1.6358523398553744,0.4743069347711401,0.026397058995915434,1.051013614142497,-0.4029230820736939
-4.093892246598678,2.718005615914767,2.5325418047212818,0.5901927123532082,-0.7101241645921335,-0.2761775101132841,0.5824407613694202,-0.28207257789772716
-3.930322439040661,2.0712506211839963,2.0984183672819134,1.1037457216127593,-0.12865982288356276,-0.1005895881865491,1.3198586736446203,-0.3379638756780568
-4.198071034370086,3.5359920096511157,0.36817364161798727,-0.19332105158747395,-1.521584761390282,-0.5529927954505003,0.8166673124382701,-0.1326526304384771
-4.145884184534927,3.593346830573712,-1.35290569409718,0.4607888704284683,-0.9366259285948489,-0.7555176157004327,-0.5734455053281076,-0.10642636457994993
-4.004500929160391,3.1955392543476977,-2.614144956076974,1.0495595042057726,-0.38714263384324127,-0.7677570287908467,-0.7343557387877551,-0.1307420693819264
-3.406931956729286,0.567710643726939,-2.6264821087536103,3.0511130374133026,1.6835481604797093,-0.2550895391387133,-0.14457080279332543,-0.47079070651528093
