Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7
-3.295635565848883,1.364152016221358,-1.644398938353603,-0.24157001851770873,-0.9202513596836025,0.2978344858042109,1.5388914406013212
-2.8186506205326887,1.4418799525054038,-1.5393685325844357,-0.03737288932859013,-1.117957672149149,-0.2932889140424062,1.4925056727548576
-2.8366131787516315,1.4962422696893973,-0.6538933250671289,0.014307449580634787,-1.0499333254521241,-0.4194680497053199,1.4817854677791615
-3.4336707868055503,1.458761598842031,0.04312631129852299,-0.23492767272233744,-0.7302828690858797,1.490340590283626,1.5323008669519311
-2.1858393812270687,1.6313668763336124,-0.03909535593278759,0.582306746990763,-1.5769160970689946,0.1893586488305938,1.266147806487768
-2.0899415287847574,1.6573415230096227,0.16432359331969376,0.7623390640222744,-1.7240654023569366,-0.5749963502940152,1.2276970353456116
-2.0306546797360263,1.713884413790576,0.9075026591153993,0.7482847450041997,-1.6202159508989842,-0.6133134013414347,1.2367088398893908
-2.903522784112287,1.6614589156537574,2.069925250747517,0.5491773076128806,-1.3022322543914295,2.5934220589159636,1.207009915773994
-2.95065963520555,1.6118347129405717,1.1809687805918705,-0.6574608405290426,-0.2204220293577878,-0.44648137653646375,1.8281114247168417
-0.2116527355108919,1.8491278433138911,-1.5576717801817146,-0.40296271476190626,-0.8619656186611451,-0.320692641033211,1.6269200147406981
0.19066969515259555,1.9469845270138613,-0.975892371318454,-0.06876450672958231,-1.1319574829877803,-0.5164506876245203,1.5240085428647954
0.05325447520334672,1.9719578240205338,-0.2634071566824292,0.017908508237277198,-1.1213536022663606,-0.5503837620299911,1.4935289349386833
-0.310095612410802,1.9824408584589217,0.7499230338330212,0.10591297419540811,-1.084672369246434,0.6793398158040863,1.4132492468440179
3.395309387213542,2.4767161824899415,-0.6955403334087527,0.045478140036814954,-1.3109380830414106,0.5659350964416705,1.4189329965938726
3.4525962629212814,2.533826123121625,0.145719677848232,0.46710536333211117,-1.609385482734705,0.21683921803109318,1.2544158041809343
3.374881478323555,2.5666825960120954,0.897239438022609,0.6594548359835535,-1.6891885461815064,-0.5631205614473133,1.1957595172529307
2.937950472806136,2.5757505232127342,2.1177268201248807,0.7599248914339695,-1.6149013237416756,-0.6990166700016381,1.1438549493864454
-2.689519283738404,-2.4955916919657146,-1.3976133732995553,-0.6471005963624988,-0.6685427851775281,0.2668404130032599,0.08865615982068414
-2.2125343384222096,-2.41786375568167,-1.292582967530388,-0.4429034671733802,-0.8662490976430742,-0.3242829868433572,0.04227039197422015
-2.230496896641152,-2.3635014384976762,-0.4071077600130812,-0.3912231282641553,-0.7982247509460496,-0.45046212250627105,0.03155018699852417
-2.8275545046950707,-2.4009821093450423,0.2899118763525709,-0.6404582505671275,-0.47857429457980455,1.459346517482675,0.08206558617129381
-1.5797230991165894,-2.228376831853461,0.20769020912126007,0.176776169145973,-1.32520752256292,0.1583645760296428,-0.1840874742928693
-1.4245383976255468,-2.1458592943964976,1.154288224169447,0.3427541671594097,-1.3685073763929094,-0.6443074741423858,-0.2135264408912468
-2.2974065020018073,-2.198284792533316,2.316710815801565,0.14364672976809048,-1.0505236798853546,2.5624279861150128,-0.24322536500664355
-2.344543353095071,-2.2479089952465023,1.4277543456459183,-1.0629914183738325,0.031286545148286854,-0.47747544933741476,0.3778761439362046
0.37993919512600316,-2.0584225237151936,-1.9928352610379927,-0.9163280265693489,-0.5873928668596294,-0.7809482629635067,0.22188166060374773
0.3944635465995875,-2.0106158648731824,-1.310886215127667,-0.8084932926066963,-0.6102570441550704,-0.351686713834162,0.17668473396006115
0.7967859772630748,-1.9127591811732119,-0.7291068062644062,-0.4742950845743725,-0.8802489084817057,-0.5474447604254713,0.07377326208415809
0.6593707573138262,-1.8877858841665394,-0.016621591628381453,-0.38762206960751283,-0.8696450277602862,-0.5813778348309422,0.043293654158045584
0.29602066969967744,-1.8773028497281514,0.9967085988870689,-0.299617603649382,-0.8329637947403592,0.6483457430031353,-0.03698603393661973
0.06409246058567565,-1.86161559958212,1.8052725456644545,-0.3447117433345454,-0.6599560754639592,-0.7209591427889636,0.022663098558151643
-0.8828928621507713,-1.975110568883625,1.9456795280101211,-1.8067761347170288,0.7756271850751574,-0.4964574433649965,0.6370214941908547
0.00539128100792483,-1.8392397483595249,2.220662747784474,-0.6560709523819855,-0.3408772752495464,-0.7286446332836589,0.17218081236638658
