Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7
0.5982526464374769,-2.0379925910034835,-0.4276010702208467,-2.7140200947401203,-1.087569223687637,-1.4998616136154312,0.7089823472549726
1.861422051770924,-4.5539554992793985,-1.524770217706284,-0.6203970286600589,-2.1121718926365483,0.9811410488933268,2.2886127386764845
-1.01891997847931,0.7400496323811514,-0.8690403496389011,-3.3303847622179004,0.1403649998645821,-1.337428984939934,1.133840381705506
-0.6065314195176864,0.019319129005051602,-1.3342300519617118,-2.5113679481012348,-0.11756318073534931,-1.3688195924290827,1.1487405263234316
-0.030130871335856336,-1.0767912987629102,-1.8286257490877986,-1.5776657820268374,-0.7859607542177264,-0.3805986992056528,1.6696147394873524
0.593304015819258,-2.0913061013397845,-2.412658934403613,-0.4332155089322771,-0.6625514658090169,-1.3529540669929425,1.2816083844195658
-2.1640613999650307,2.8652021081589227,-2.895212451299123,-1.9706771044335631,-1.1288912279336765,-0.42221313861694926,1.1347325632245102
-1.59843335521552,1.9424675912432945,-3.5773814953297114,-0.7753895229909042,-1.3519708255657141,-1.1022453128678267,0.8333534244535256
-0.4474218859002208,-2.5846175886430034,1.1111268920116057,-2.7060414283903422,0.21679548799479312,0.012192343109293497,-0.7194557961182543
0.1552614000342345,-3.77622328398083,0.9895053294402019,-2.20845980989889,-0.080884705316101,1.6103604740852395,0.13271982161824078
-0.47438624782079714,-2.5163155930426635,0.4193996838198903,-1.9739620162031104,-0.4358456523059934,0.12684021945827675,-0.7260422118951986
-0.4699008207809268,-2.4603970908610555,0.3363567806341428,-1.8555865361194273,-0.4812470216870286,-0.47426958890528625,-1.0944474014852543
-0.15250333294135712,-3.021941674416569,-0.25134083749333913,-0.9634565555327133,-0.6045183752429023,-0.5036811286677066,-0.9968826190579468
0.7932685845525203,-4.976359999136973,-0.7608123668512946,0.23803652996063399,-1.5058496906359398,2.0067330736034714,0.4851829899362584
-2.087073445697713,0.3176451325235792,-0.10508249878391111,-2.4719512035972078,0.7466872018651903,-0.3118369602297889,-0.6695893670347208
-1.0982843385542602,-1.4991957986204818,-1.0646678982328093,-0.7192322234061446,-0.17963855221711827,0.6449933255044917,-0.13381500925287404
-0.47484945139914553,-2.5137106011973565,-1.648701083548623,0.42521804968841553,-0.056229263808408744,-0.3273620422827976,-0.5218213643206607
0.15365020620040978,-3.83991572117045,-1.6348279491262068,0.9651537621372989,1.943982283563808,-0.2599785983559263,0.3337272983119532
-0.3042337724346805,-2.8453299256298497,-1.8240696286437308,0.7872571505791807,0.5906764015742909,-0.5077315015429325,-0.3425697739738513
-0.8950809271935832,-1.977046360511661,-1.6836707670562503,0.31275355451621356,2.943421227327862,-0.6506705793496274,0.33189739338224333
-3.7222566192208912,3.008485471833611,-1.0681125708796853,-2.5557852834037997,1.3946118964098373,1.2258053704870255,0.30248256893673003
-3.6879614481149,3.159977475773616,-1.4953774399189919,-2.136342899630985,0.13837735587927438,0.8853115871375937,-0.40177268876170313
-3.232214867183435,2.4427976083013507,-2.1312546004441337,-1.1122435458128708,-0.5225690259330682,0.6033788860931955,-0.6686971855157167
-1.8295882526078793,0.06812990494356612,-3.5330883812976697,1.4907826215378628,-1.2027754878527879,-0.10460939373186011,-0.934521046242214
-0.5060954169245253,-2.7545471080975057,-3.236425617620848,2.2971025040662347,2.0138734726001024,0.7728725793156471,0.9630766322473936
-0.7450458065258293,-2.211211815822434,-3.429521687611971,2.336190498659528,0.9007811089215167,0.48455032364362466,0.4333773545943699
2.937898103741004,-0.10198246616424361,1.4283870480980676,-0.989513024375688,-0.7841075207862781,-0.8897891338024948,-0.1868001637845293
3.255295591580573,-0.6635270497197573,0.8406894299705859,-0.09738304378897365,-0.9073788743421515,-0.9192006735649152,-0.08923538135722181
1.7331140377858396,1.955329253844291,0.5217580663572022,-0.7868608777368026,0.1858985221660096,-0.7587471126161464,0.2529580152839301
2.9329494731227834,-0.15529597650054477,-0.5566708160846984,1.2912915614321552,-0.35908976290765804,-0.7428815871800062,0.38582587338006435
-0.28016252359297017,5.518392100470428,-0.4033471724550668,-1.2702693878872457,-0.16448314321997506,0.4697920422403852,0.505874548939022
0.17558405733849566,4.801212232998163,-1.0392243329802089,-0.2461700340691309,-0.8254295250323175,0.18785934119598685,0.23895005218500823
1.578210671914051,2.426544529640378,-2.4410581138337446,2.356856133281602,-1.5056359869520375,-0.5201289386290686,-0.02687380854148901
6.166199562149975,0.03351328424644497,2.2979069442866615,-1.0822388317100908,0.15660922505243388,1.9036866484718393,0.4123180709857098
5.536551914294943,1.2934209751846124,1.7278012986663498,-0.8477410380143108,-0.19835172193745856,0.42016639384487675,-0.44644396252772944
5.858434829174384,0.7877948938107068,1.0570607773531204,0.16276442265608612,-0.3670244448743674,-0.21035495428110676,-0.7172843696904778
4.502613236738255,2.955209262279551,1.3379847827508289,-0.9804385981021155,2.1087520465569227,-0.20076704248018892,0.1007050473825371
4.336253275379651,3.4066511973747553,0.7381294137397367,-0.5267134112917428,0.7262529516337939,-0.04990139333233789,-0.37509097304932587
5.536088710716597,1.296025967029919,-0.340299468702164,1.5514390278772148,0.1812646665601261,-0.03403586789619781,-0.2422231149531917
5.706704389681061,0.9644066425974267,-0.515668013797271,1.91347812876798,0.828170331942826,-0.21440532715633248,-0.06297152460638221
5.115857234922157,1.832690207715613,-0.3752691522097912,1.4389745327050127,3.180915157696397,-0.3573444049630273,0.6114956427497125
2.778723294932306,6.252534176528626,-0.8228529855976743,0.013977432375928706,-0.28507509556453337,0.8967050604797955,-0.3890989361482476
3.3443513396818165,5.3297996596129975,-1.5050220296282635,1.209265013818588,-0.5081546931965709,0.21667288622891856,-0.6904780749192319
4.181349909507861,3.877866473170842,-2.22468676645121,2.617003599726662,-0.9652815574842533,0.18871678065473946,-0.654922796874745
-2.1671836006075957,-1.6931732597617946,4.927379127791722,2.056704035590164,-1.0739194763678062,-0.9735831680448582,0.018879951143939522
-3.9982209157231705,1.3536248980129604,5.025830682707109,0.748179307255894,0.5116644977252351,-0.6188402350471462,0.6798127792173412
-3.37196766656276,0.36413846024674074,4.020750146050858,2.259356182229049,-0.10391343341551827,-0.8425411468585097,0.458638130212399
-2.7955671183809296,-0.7319719675212211,3.5263544489247702,3.1930583483034463,-0.7723110068978954,0.14567974636491987,0.9795123433763201
-5.3173516325501495,3.5870255798858164,3.6379863165762996,1.357450172523009,0.9091151993930943,0.3557785721706496,1.335257928406967
-5.38524422794157,3.9272013068728775,3.0956449072385874,1.7759476720786063,-0.45429509880150293,0.38599800799802186,0.7115546638674907
-4.363869602260594,2.2872869224849834,1.7775987026828575,3.9953346073393803,-1.3383210782458832,-0.5759668672972535,0.14325102834249295
2.365436109108968,-0.22381403308277928,3.353574992372375,-0.8775541091586029,0.03032911030145343,-0.08529885251309745,0.03233354783582164
2.9681193950434226,-1.4154197284206065,3.231953429800971,-0.3799724906671503,-0.2673510830094406,1.5128692784628486,0.8845091655723166
2.338471747188392,-0.15551203748243972,2.661847784180659,-0.14547469697137017,-0.622312029999333,0.02934902383588585,0.025747132058877388
2.3429571742282627,-0.0995935353008312,2.5788048809949116,-0.027099216887687478,-0.6677133993803683,-0.5717607845276772,-0.34265805753117856
-0.986212681163907,-2.9205169520968166,2.256348205022156,-1.6929948452530146,0.8097013073494135,0.11928728760139264,-0.6961267553268703
-1.1327868801440855,-2.4499080221124805,1.3779991281399857,-0.8850679462741093,-0.440007439097396,-0.34338387997126923,-1.401321581294768
-0.815389392304516,-3.0114526056679938,0.7903015100125038,0.007062034312605001,-0.5632787926532696,-0.37279541973368957,-1.3037567988674605
